Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Calories_Burned_kcal,Fat_Category,BMI_Category,Weekly_Workout_Hours,Workout_Cluster
45,Female,69.3,1.52,177,141,76,0.44,Cardio,29.7,2.5,2,0,30.0,137.4,High,Obesity,0.88,0
28,Male,97.5,1.73,188,137,75,0.37,Yoga,26.6,3.5,2,0,32.7,59.4,High,Obesity,0.74,2
56,Male,51.8,1.53,165,125,75,0.31,Yoga,22.9,3.6,2,0,22.2,26.8,Average,Normal,0.62,0
42,Female,63.8,1.59,176,163,85,0.32,HIIT,26.1,2.9,3,0,25.3,166.2,High,Overweight,0.96,2
38,Male,67.0,1.8,177,132,78,0.71,Yoga,21.7,4.0,2,0,20.6,77.8,Average,Normal,1.42,0
27,Female,87.5,1.8,198,162,79,0.95,Strength,27.4,4.3,3,0,27.1,347.9,High,Overweight,2.85,2
32,Male,65.2,1.72,181,143,71,0.76,Cardio,18.9,3.3,4,1,22.1,227.0,Fit,Normal,3.04,2
36,Male,61.7,1.71,181,164,68,1.49,HIIT,14.9,3.9,5,2,21.2,742.0,Athletic / Very Fit,Normal,7.45,1
39,Female,84.7,1.63,192,157,76,0.54,Strength,26.6,3.3,3,0,32.0,191.6,High,Obesity,1.62,2
38,Male,47.7,1.6,186,170,84,0.48,HIIT,24.4,3.2,3,0,18.6,183.4,Average,Normal,1.44,2
49,Female,48.6,1.64,172,126,70,0.88,Yoga,28.1,4.1,5,1,18.0,70.4,High,Underweight,4.4,0
40,Male,62.9,1.53,169,139,69,0.93,Strength,24.9,3.7,7,2,26.9,245.7,Average,Overweight,6.510000000000001,1
30,Female,65.5,1.71,189,140,80,0.99,Yoga,21.2,4.0,3,1,22.5,107.1,Average,Normal,2.97,2
22,Female,60.8,1.68,192,141,78,0.49,Yoga,29.0,2.9,3,0,21.4,49.4,High,Normal,1.47,2
21,Female,87.9,1.59,199,160,69,1.03,Strength,23.1,4.0,4,1,34.9,380.3,Average,Obesity,4.12,2
45,Female,90.8,1.84,174,138,71,0.68,Cardio,27.3,3.1,3,0,26.9,281.1,High,Overweight,2.04,0
31,Female,72.0,1.74,185,155,68,1.0,Mixed,20.6,4.4,5,1,23.8,428.3,Average,Normal,5.0,1
25,Female,64.8,1.75,201,154,67,1.04,Cardio,18.0,3.2,6,2,21.2,306.3,Fit,Normal,6.24,1
26,Male,68.6,1.63,199,155,74,0.91,Cardio,23.2,2.7,7,2,25.8,283.2,Average,Overweight,6.37,2
52,Female,50.8,1.68,162,133,78,0.51,Cardio,33.0,2.7,3,0,18.0,118.7,Very High,Underweight,1.53,0
54,Male,66.6,1.74,174,157,63,1.25,HIIT,10.7,3.8,4,2,21.9,669.8,Athletic / Very Fit,Normal,5.0,1
38,Female,68.5,1.7,176,147,58,1.05,Mixed,17.8,4.4,7,3,23.9,434.0,Fit,Normal,7.35,1
35,Male,84.2,1.84,193,175,74,0.46,HIIT,28.4,3.1,3,0,24.9,312.3,High,Normal,1.38,2
50,Female,64.5,1.66,169,154,68,0.83,HIIT,29.5,3.7,2,0,23.4,433.1,High,Normal,1.66,0
25,Female,56.4,1.63,193,134,63,0.83,Yoga,15.7,3.9,5,2,21.2,76.7,Fit,Normal,4.15,1
34,Male,84.1,1.74,193,174,62,0.91,HIIT,17.1,3.7,7,2,27.7,621.6,Fit,Overweight,6.37,1
48,Female,43.4,1.55,171,141,84,0.73,Cardio,26.0,3.0,3,1,18.0,145.3,High,Underweight,2.19,0
51,Female,71.9,1.77,174,136,65,1.25,Cardio,20.6,3.3,6,3,22.9,409.8,Average,Normal,7.5,1
23,Female,52.7,1.55,190,136,70,0.37,Yoga,21.9,3.5,3,0,21.9,32.2,Average,Normal,1.11,2
39,Female,85.3,1.74,181,151,62,0.97,Mixed,22.4,4.4,3,1,28.0,495.1,Average,Overweight,2.91,1
31,Male,57.8,1.62,191,155,68,0.64,Strength,24.3,3.4,3,0,22.2,157.0,Average,Normal,1.92,2
20,Female,76.9,1.73,205,168,82,0.8,Strength,24.7,4.1,3,0,25.8,258.1,Average,Overweight,2.4000000000000004,2
29,Male,79.4,1.77,195,163,68,0.54,Mixed,26.9,4.3,2,0,25.3,256.6,High,Overweight,1.08,2
53,Female,51.7,1.7,167,145,78,0.86,Mixed,22.3,3.9,4,1,18.0,267.8,Average,Underweight,3.44,0
29,Female,57.8,1.56,193,175,71,0.74,HIIT,21.4,3.4,3,1,23.7,346.4,Average,Normal,2.22,2
19,Female,45.5,1.59,197,179,74,0.8,HIIT,26.3,3.0,3,0,18.0,295.2,High,Underweight,2.4000000000000004,2
19,Female,65.6,1.61,204,183,64,0.72,HIIT,16.5,2.9,3,1,25.4,381.4,Fit,Overweight,2.16,2
32,Male,46.8,1.49,190,150,76,1.02,Cardio,12.9,2.6,3,1,21.1,216.9,Athletic / Very Fit,Normal,3.06,2
40,Female,92.4,1.79,176,152,78,0.43,Mixed,33.1,3.9,3,0,28.7,240.0,Very High,Overweight,1.29,0
46,Female,66.6,1.69,175,151,80,0.67,Mixed,29.9,4.8,2,0,23.3,266.8,High,Normal,1.34,0
34,Female,51.3,1.57,190,172,74,0.49,HIIT,33.6,2.5,2,0,20.9,201.7,Very High,Normal,0.98,2
49,Male,96.0,1.83,183,156,73,0.61,Mixed,29.5,3.9,5,1,28.8,353.5,High,Overweight,3.05,0
24,Male,53.2,1.61,202,157,72,1.11,Cardio,12.6,3.2,6,2,20.5,270.3,Athletic / Very Fit,Normal,6.66,1
47,Male,80.2,1.71,174,149,73,0.49,Mixed,24.1,3.8,4,1,27.6,236.6,Average,Overweight,1.96,0
45,Male,66.0,1.6,176,144,70,0.59,Strength,18.1,3.7,3,0,25.9,163.1,Fit,Overweight,1.77,0
31,Female,49.2,1.48,188,144,63,1.18,Cardio,13.1,3.2,7,3,22.5,263.3,Athletic / Very Fit,Normal,8.26,1
47,Female,44.4,1.54,174,159,74,0.63,HIIT,25.0,3.2,5,1,18.7,225.9,High,Normal,3.15,0
34,Male,77.4,1.64,190,137,73,1.0,Yoga,20.8,4.2,4,2,29.0,127.0,Average,Overweight,4.0,2
49,Female,81.4,1.77,175,146,78,0.25,Strength,28.7,3.2,3,0,26.0,85.6,High,Overweight,0.75,0
23,Female,61.5,1.71,197,154,76,0.66,Cardio,23.3,2.5,5,1,20.9,183.2,Average,Normal,3.3000000000000003,2
41,Male,71.7,1.69,174,128,73,0.97,Yoga,23.0,4.5,3,1,25.0,113.6,Average,Overweight,2.91,0
23,Female,61.3,1.48,196,148,58,1.22,Cardio,19.5,3.9,4,2,28.0,341.4,Fit,Overweight,4.88,1
44,Male,79.8,1.81,172,143,74,0.42,Strength,20.9,3.2,3,1,24.4,141.6,Average,Normal,1.26,0
35,Male,72.3,1.7,179,152,71,0.76,Mixed,20.8,4.3,5,1,25.0,329.7,Average,Overweight,3.8,1
41,Male,78.3,1.67,182,167,85,0.83,HIIT,29.8,3.2,3,0,28.1,521.9,High,Overweight,2.49,2
54,Male,97.0,1.79,168,128,55,0.95,Cardio,18.5,3.0,7,3,30.1,416.7,Fit,Obesity,6.65,1
41,Male,76.6,1.8,174,159,69,0.95,HIIT,25.0,3.2,2,0,23.5,592.6,High,Normal,1.9,0
55,Male,60.1,1.8,163,134,79,0.56,Cardio,23.3,2.5,3,0,18.7,154.3,Average,Normal,1.6800000000000002,0
51,Female,51.5,1.66,171,140,83,0.61,Cardio,22.4,2.8,2,0,18.8,142.4,Average,Normal,1.22,0
57,Female,53.0,1.58,164,124,74,0.86,Yoga,29.6,3.9,2,0,21.2,76.0,High,Normal,1.72,0
32,Female,64.1,1.78,190,155,74,0.47,Strength,31.2,3.4,3,0,20.3,126.2,Very High,Normal,1.41,2
28,Male,42.9,1.54,188,145,66,1.0,Cardio,20.7,3.4,4,2,18.0,194.5,Average,Underweight,4.0,2
39,Male,110.3,1.87,183,131,68,0.87,Yoga,28.5,3.9,5,1,31.4,157.7,High,Obesity,4.35,0
41,Male,73.9,1.68,179,149,80,0.66,Strength,16.2,3.5,2,0,26.1,204.0,Fit,Overweight,1.32,0
18,Female,54.3,1.57,205,161,58,1.15,Strength,25.6,4.5,7,3,21.9,262.5,High,Normal,8.049999999999999,1
35,Female,57.9,1.56,190,148,69,0.86,Cardio,18.9,3.0,4,2,23.9,227.6,Fit,Normal,3.44,2
29,Male,43.4,1.55,205,161,58,0.88,Strength,13.7,3.6,7,2,18.0,160.6,Athletic / Very Fit,Underweight,6.16,1
45,Male,82.2,1.69,182,151,79,0.77,Strength,23.0,4.3,4,1,28.6,265.5,Average,Overweight,3.08,0
57,Male,50.8,1.68,164,138,59,0.58,Mixed,21.0,3.7,4,1,18.0,177.3,Average,Underweight,2.32,0
24,Male,63.1,1.56,196,177,70,0.46,HIIT,20.6,3.0,2,0,26.0,234.2,Average,Overweight,0.92,2
40,Male,48.7,1.64,175,151,76,1.09,Mixed,14.4,4.7,4,2,18.0,321.7,Athletic / Very Fit,Underweight,4.36,1
38,Female,53.2,1.54,177,142,61,0.89,Strength,15.9,3.6,7,3,22.3,198.4,Fit,Normal,6.23,1
51,Male,87.6,1.74,170,146,72,0.51,Mixed,23.2,3.9,2,0,29.0,269.9,Average,Overweight,1.02,0
28,Male,50.5,1.67,194,160,59,0.89,Mixed,19.4,4.1,6,2,18.0,269.0,Fit,Underweight,5.34,1
39,Male,63.1,1.64,194,137,68,0.77,Yoga,16.1,4.0,5,1,23.4,79.8,Fit,Normal,3.85,1
59,Male,63.8,1.55,157,145,76,0.46,HIIT,32.7,2.9,2,0,26.5,237.5,Very High,Overweight,0.92,0
52,Female,70.4,1.65,164,128,62,1.16,Cardio,23.3,3.8,7,3,25.9,369.9,Average,Overweight,8.12,1
46,Male,65.2,1.64,175,141,77,0.43,Cardio,32.4,2.7,2,0,24.3,128.2,Very High,Normal,0.86,0
59,Male,76.1,1.71,158,117,66,0.53,Yoga,23.3,3.7,2,0,26.0,67.1,Average,Overweight,1.06,0
45,Male,62.1,1.7,177,136,61,1.05,Cardio,18.3,3.2,7,3,21.6,295.1,Fit,Normal,7.35,1
35,Female,98.2,1.76,183,155,72,0.89,Mixed,26.2,4.4,4,1,31.7,522.8,High,Obesity,3.56,2
31,Male,47.9,1.63,188,153,72,1.04,Strength,18.7,4.1,5,1,18.0,208.7,Fit,Underweight,5.2,1
35,Female,63.9,1.49,187,157,65,1.31,Mixed,21.4,4.9,4,2,28.6,505.0,Average,Overweight,5.24,1
45,Male,78.4,1.78,172,146,69,0.29,Mixed,28.2,3.7,2,0,24.8,136.0,High,Normal,0.58,0
41,Male,66.6,1.59,177,129,70,0.71,Yoga,27.8,3.3,3,0,26.5,78.2,High,Overweight,2.13,0
25,Male,66.9,1.57,198,178,66,1.18,HIIT,9.1,3.6,7,3,27.2,636.3,Athletic / Very Fit,Overweight,8.26,1
59,Male,73.6,1.68,161,139,71,0.62,Mixed,25.6,4.0,2,0,26.2,275.8,High,Overweight,1.24,0
25,Male,60.7,1.71,192,135,66,1.08,Yoga,12.2,4.3,5,1,20.8,107.7,Athletic / Very Fit,Normal,5.4,1
21,Male,60.5,1.63,197,141,74,0.44,Yoga,23.1,3.2,2,0,22.9,43.5,Average,Normal,0.88,2
44,Male,48.1,1.63,181,143,55,1.31,Strength,10.6,4.2,7,3,18.2,264.0,Athletic / Very Fit,Underweight,9.17,1
53,Male,61.4,1.64,169,121,63,0.93,Yoga,15.5,3.5,7,3,22.8,93.7,Fit,Normal,6.510000000000001,1
22,Male,83.9,1.82,196,164,69,0.68,Mixed,31.4,4.0,3,0,25.3,341.4,Very High,Overweight,2.04,2
50,Female,74.6,1.68,174,140,75,1.15,Cardio,34.6,3.4,3,1,26.4,394.3,Very High,Overweight,3.45,0
51,Female,64.1,1.58,171,132,58,1.21,Cardio,20.2,3.9,4,2,25.6,355.5,Average,Overweight,4.84,1
47,Female,45.2,1.58,180,151,64,0.87,Mixed,18.0,4.5,6,2,18.0,235.9,Fit,Underweight,5.22,1
25,Female,59.6,1.65,199,155,72,0.75,Cardio,31.9,2.7,4,1,21.8,204.5,Very High,Normal,3.0,2
56,Male,62.0,1.7,170,143,79,0.53,Strength,24.6,3.0,2,0,21.4,138.7,Average,Normal,1.06,0
43,Male,56.0,1.73,175,159,69,0.68,HIIT,22.0,3.3,3,1,18.8,307.2,Average,Normal,2.04,0
54,Female,59.2,1.69,162,117,61,0.56,Yoga,20.8,4.2,5,2,20.7,55.1,Average,Normal,2.8000000000000003,0
51,Female,61.1,1.6,173,157,67,0.98,HIIT,14.8,3.8,7,3,24.0,483.0,Athletic / Very Fit,Normal,6.859999999999999,1
24,Female,79.5,1.64,200,155,71,0.61,Cardio,22.8,2.8,5,1,29.7,221.0,Average,Overweight,3.05,2
57,Female,62.1,1.75,162,149,74,0.67,HIIT,31.4,2.9,2,0,20.2,336.9,Very High,Normal,1.34,0
45,Male,47.7,1.57,170,139,66,0.5,Strength,31.6,3.6,2,0,19.5,100.4,Very High,Normal,1.0,0
56,Female,57.6,1.63,166,129,61,1.27,Cardio,20.8,3.3,5,3,21.6,331.6,Average,Normal,6.35,1
56,Male,76.7,1.74,166,123,70,0.99,Yoga,16.7,4.5,4,1,25.3,125.8,Fit,Overweight,3.96,0
45,Male,90.3,1.77,168,141,58,1.25,Mixed,22.5,4.6,4,2,28.9,681.4,Average,Overweight,5.0,1
31,Male,65.2,1.66,191,152,61,0.85,Strength,18.2,3.7,4,2,23.7,232.8,Fit,Normal,3.4,2
55,Female,48.9,1.64,171,132,60,1.43,Cardio,10.3,4.0,5,3,18.2,317.5,Athletic / Very Fit,Underweight,7.15,1
21,Female,45.7,1.55,192,158,77,0.25,Strength,27.6,2.7,3,0,19.1,48.3,High,Normal,0.75,2
59,Male,74.3,1.73,164,139,65,0.64,Mixed,19.3,3.8,3,1,24.8,284.4,Fit,Normal,1.92,0
35,Female,91.9,1.81,192,130,55,1.58,Yoga,12.9,4.6,5,3,28.0,238.5,Athletic / Very Fit,Overweight,7.9,1
42,Female,112.9,1.9,185,168,71,0.86,HIIT,23.5,3.8,4,1,31.3,784.8,Average,Obesity,3.44,2
24,Male,56.9,1.72,187,152,71,0.67,Strength,24.1,3.2,3,0,19.3,159.7,Average,Normal,2.01,2
55,Male,68.9,1.67,170,146,74,0.79,Mixed,28.0,4.1,3,0,24.6,326.6,High,Normal,2.37,0
45,Female,50.1,1.59,173,147,84,0.75,Strength,21.7,3.3,3,0,19.9,159.6,Average,Normal,2.25,0
22,Male,45.4,1.49,196,162,60,1.08,Mixed,14.5,4.7,5,3,20.4,294.2,Athletic / Very Fit,Normal,5.4,1
20,Female,57.8,1.7,205,168,80,0.71,Strength,32.2,3.2,2,0,20.1,173.3,Very High,Normal,1.42,2
48,Female,81.8,1.9,173,144,55,1.24,Mixed,14.7,4.4,7,3,22.7,612.0,Athletic / Very Fit,Normal,8.68,1
59,Male,66.8,1.81,159,146,71,0.31,HIIT,28.8,2.7,3,0,20.5,167.7,High,Normal,0.93,0
37,Male,108.9,1.79,187,152,71,0.78,Strength,23.4,3.9,3,0,33.9,355.9,Average,Obesity,2.34,2
36,Female,64.4,1.7,192,172,55,0.87,HIIT,15.2,3.7,7,3,22.2,454.6,Fit,Normal,6.09,1
28,Male,82.3,1.72,193,158,55,0.85,Mixed,8.0,4.0,7,3,28.0,417.7,Athletic / Very Fit,Overweight,5.95,1
57,Female,44.9,1.45,160,135,76,0.55,Strength,30.3,3.2,3,0,21.4,104.1,Very High,Normal,1.65,0
20,Male,101.6,1.76,200,163,77,0.51,Strength,26.0,3.7,3,0,32.9,217.4,High,Obesity,1.53,2
40,Female,66.7,1.62,185,155,65,1.19,Mixed,22.9,4.8,4,1,25.4,476.2,Average,Overweight,4.76,1
24,Male,70.9,1.61,194,176,71,0.33,HIIT,28.7,2.6,2,0,27.3,189.7,High,Overweight,0.66,2
40,Female,58.7,1.65,185,154,60,1.12,Mixed,15.7,4.3,5,3,21.6,395.5,Fit,Normal,5.6000000000000005,1
24,Female,75.4,1.64,195,139,70,0.94,Yoga,21.8,4.4,3,1,27.9,117.4,Average,Overweight,2.82,2
51,Male,65.5,1.61,160,139,75,0.59,Mixed,21.0,4.1,4,1,25.3,232.8,Average,Overweight,2.36,0
59,Female,63.6,1.68,169,155,81,0.46,HIIT,32.1,3.1,3,0,22.5,233.7,Very High,Normal,1.38,0
36,Female,51.9,1.62,186,134,72,0.76,Yoga,28.8,3.7,3,0,19.7,64.4,High,Normal,2.28,0
26,Female,65.8,1.69,199,141,70,1.06,Yoga,15.7,3.8,3,1,23.0,115.2,Fit,Normal,3.18,2
35,Female,53.2,1.53,187,134,70,0.97,Yoga,27.6,3.8,2,0,22.7,84.7,High,Normal,1.94,0
58,Female,75.6,1.66,162,124,78,0.54,Yoga,12.2,3.3,3,1,27.5,67.1,Athletic / Very Fit,Overweight,1.62,0
59,Male,56.9,1.57,165,135,66,0.79,Strength,21.4,3.3,5,2,23.1,188.0,Average,Normal,3.95,0
42,Female,47.0,1.62,177,143,80,0.25,Cardio,22.9,2.0,2,0,18.0,53.4,Average,Underweight,0.5,0
31,Female,76.3,1.69,198,166,68,1.03,Mixed,27.4,4.5,4,1,26.6,474.0,High,Overweight,4.12,2
42,Female,67.4,1.52,178,129,70,1.21,Yoga,20.9,4.3,4,2,29.2,133.7,Average,Overweight,4.84,1
36,Male,46.0,1.6,193,157,74,0.62,Strength,22.3,3.3,5,1,18.0,119.4,Average,Underweight,3.1,2
56,Male,94.2,1.74,167,152,66,1.37,HIIT,16.6,4.2,7,3,31.2,1043.9,Fit,Obesity,9.59,1
32,Female,70.0,1.54,176,128,68,0.82,Yoga,25.4,3.6,2,0,29.6,95.7,High,Overweight,1.64,0
33,Female,74.1,1.86,182,134,75,0.6,Yoga,29.2,3.6,3,0,21.5,73.5,High,Normal,1.7999999999999998,0
44,Male,63.3,1.8,180,165,80,0.83,HIIT,25.1,3.1,2,0,19.5,424.3,High,Normal,1.66,2
57,Male,75.0,1.63,158,122,55,1.32,Cardio,9.4,4.2,7,3,28.2,450.8,Athletic / Very Fit,Overweight,9.24,1
27,Female,47.5,1.6,186,148,78,0.51,Cardio,29.7,2.3,2,0,18.5,109.9,High,Normal,1.02,2
21,Male,61.6,1.7,205,165,73,0.75,Strength,22.3,2.9,3,1,21.3,193.2,Average,Normal,2.25,2
36,Female,44.2,1.54,176,160,69,0.71,HIIT,22.8,3.0,7,2,18.7,253.5,Average,Normal,4.97,1
45,Female,52.6,1.48,179,138,62,1.5,Cardio,17.1,3.6,7,3,24.0,358.8,Fit,Normal,10.5,1
38,Female,79.7,1.63,180,127,63,1.09,Yoga,17.8,4.5,7,3,29.9,142.6,Fit,Overweight,7.630000000000001,1
31,Male,70.8,1.67,193,138,72,1.01,Yoga,20.5,3.9,3,1,25.5,117.0,Average,Overweight,3.03,2
50,Female,80.1,1.69,171,146,71,1.15,Mixed,17.3,3.8,6,2,28.1,552.7,Fit,Overweight,6.9,1
27,Female,59.2,1.62,183,155,71,0.44,Mixed,25.1,4.1,3,0,22.6,156.3,High,Normal,1.32,2
36,Male,79.7,1.81,182,144,72,0.82,Cardio,16.0,3.4,5,1,24.4,299.4,Fit,Normal,4.1,1
47,Female,44.7,1.53,172,149,81,0.3,Mixed,29.4,3.2,2,0,19.1,80.2,High,Normal,0.6,0
39,Female,57.9,1.57,183,146,61,1.12,Strength,19.5,3.9,4,2,23.6,271.1,Fit,Normal,4.48,1
20,Female,62.8,1.73,202,169,72,0.4,Mixed,26.5,3.8,2,0,21.0,149.9,High,Normal,0.8,2
54,Male,57.1,1.56,165,134,63,1.17,Strength,8.9,3.6,7,3,23.4,279.0,Athletic / Very Fit,Normal,8.19,1
58,Male,56.2,1.56,156,123,82,0.55,Yoga,27.4,3.1,2,0,23.1,51.4,High,Normal,1.1,0
35,Female,65.1,1.69,187,146,69,0.52,Cardio,21.3,2.7,5,1,22.7,154.6,Average,Normal,2.6,2
28,Male,80.4,1.57,196,159,70,0.6,Strength,19.8,3.3,4,1,32.4,204.4,Fit,Obesity,2.4,2
19,Female,86.3,1.67,203,159,77,0.87,Cardio,27.9,2.9,3,0,31.1,342.0,High,Obesity,2.61,2
29,Female,76.9,1.61,190,161,73,0.93,Mixed,16.9,4.2,2,0,29.7,430.3,Fit,Overweight,1.86,2
23,Male,79.2,1.59,195,162,85,0.36,Strength,23.5,2.8,3,0,31.2,119.8,Average,Obesity,1.08,2
57,Male,64.1,1.47,158,143,55,1.15,HIIT,9.5,4.1,7,3,29.7,598.3,Athletic / Very Fit,Overweight,8.049999999999999,1
46,Female,68.6,1.69,175,147,60,1.16,Mixed,20.1,4.6,7,3,23.9,481.6,Average,Normal,8.12,1
47,Male,56.8,1.56,174,140,76,0.53,Cardio,20.7,2.5,3,0,23.5,137.6,Average,Normal,1.59,0
19,Male,69.0,1.66,205,169,59,0.94,Mixed,24.5,4.5,3,1,24.9,390.9,Average,Normal,2.82,2
26,Male,61.4,1.63,191,135,66,1.03,Yoga,22.8,4.4,3,1,23.2,104.7,Average,Normal,3.09,2
19,Female,54.6,1.66,202,181,63,0.69,HIIT,21.3,3.3,5,1,19.8,303.8,Average,Normal,3.45,2
46,Female,69.8,1.67,167,136,79,0.71,Cardio,25.9,2.9,3,0,25.2,224.7,High,Overweight,2.13,0
50,Male,52.0,1.7,168,151,55,1.11,HIIT,8.0,3.3,7,3,18.0,465.8,Athletic / Very Fit,Underweight,7.77,1
27,Female,63.4,1.61,190,171,65,1.44,HIIT,20.8,3.5,7,3,24.6,735.5,Average,Normal,10.08,1
51,Female,65.2,1.8,174,159,69,0.73,HIIT,29.8,2.9,2,0,20.0,387.6,High,Normal,1.46,0
25,Male,52.9,1.5,204,157,70,0.85,Cardio,16.0,3.1,4,2,23.7,204.4,Fit,Normal,3.4,2
54,Female,68.0,1.66,160,119,68,0.61,Yoga,25.8,3.4,2,0,24.8,69.0,High,Normal,1.22,0
50,Male,70.3,1.76,175,159,72,0.63,HIIT,12.7,2.7,5,1,22.6,355.4,Athletic / Very Fit,Normal,3.15,0
23,Female,53.7,1.73,200,180,65,1.42,HIIT,18.5,3.9,6,3,18.0,617.1,Fit,Underweight,8.52,1
57,Female,48.2,1.58,160,134,73,0.65,Strength,24.3,2.9,5,1,19.2,131.8,Average,Normal,3.25,0
36,Male,66.1,1.6,180,151,64,0.85,Mixed,24.6,4.8,4,1,25.8,337.1,Average,Overweight,3.4,1
49,Female,54.3,1.58,167,132,66,1.03,Cardio,17.7,3.3,6,3,21.8,255.8,Fit,Normal,6.18,1
44,Male,79.4,1.74,174,137,68,1.09,Cardio,13.3,3.3,5,2,26.2,394.4,Athletic / Very Fit,Overweight,5.45,1
18,Female,62.0,1.61,200,166,63,0.5,Mixed,32.8,3.7,2,0,24.0,186.5,Very High,Normal,1.0,2
50,Female,67.5,1.71,169,125,71,0.59,Yoga,22.6,3.7,4,1,23.2,65.8,Average,Normal,2.36,0
57,Female,73.9,1.71,160,136,79,0.97,Strength,21.4,3.9,5,2,25.4,302.7,Average,Overweight,4.85,0
49,Male,76.9,1.9,175,147,81,0.7,Strength,26.8,3.2,3,0,21.3,226.8,High,Normal,2.1,0
22,Female,75.0,1.71,201,156,73,0.38,Cardio,27.6,2.2,2,0,25.6,129.4,High,Overweight,0.76,2
34,Female,57.1,1.6,185,148,63,1.01,Strength,22.6,4.2,5,3,22.3,241.1,Average,Normal,5.05,1
25,Male,80.3,1.53,192,162,73,0.7,Mixed,23.4,4.3,2,0,34.1,336.3,Average,Obesity,1.4,2
59,Male,53.1,1.65,158,145,70,1.05,HIIT,23.1,4.2,7,2,19.5,451.4,Average,Normal,7.35,1
51,Female,62.8,1.67,171,136,71,0.93,Cardio,25.0,3.5,2,0,22.6,265.7,High,Normal,1.86,0
26,Male,48.4,1.46,194,151,71,0.64,Cardio,15.1,3.1,5,2,22.7,141.0,Fit,Normal,3.2,2
40,Male,48.1,1.61,181,142,70,1.04,Cardio,21.1,3.5,4,2,18.6,227.1,Average,Normal,4.16,0
52,Male,78.6,1.71,172,140,63,1.47,Strength,21.7,4.5,5,3,26.9,489.7,Average,Overweight,7.35,1
24,Male,59.0,1.63,196,157,85,0.85,Cardio,21.4,2.6,3,0,22.3,227.7,Average,Normal,2.55,2
32,Female,56.8,1.78,195,153,75,0.98,Cardio,20.4,3.7,5,1,18.0,253.3,Average,Underweight,4.9,2
37,Male,62.2,1.52,173,129,75,0.74,Yoga,18.0,3.6,4,1,26.8,76.1,Fit,Overweight,2.96,0
42,Female,65.5,1.75,171,134,66,1.31,Cardio,17.1,4.2,7,3,21.5,389.0,Fit,Normal,9.17,1
20,Female,74.0,1.77,205,173,79,0.56,Mixed,28.6,4.1,2,0,23.6,247.3,High,Normal,1.12,2
41,Female,84.2,1.78,177,147,77,0.25,Strength,30.3,2.7,2,0,26.7,88.4,Very High,Overweight,0.5,0
51,Male,52.3,1.52,170,136,72,0.47,Cardio,21.2,2.8,2,0,22.5,112.4,Average,Normal,0.94,0
39,Male,65.9,1.71,187,157,67,0.91,Mixed,21.5,4.9,5,1,22.5,359.8,Average,Normal,4.55,1
28,Female,88.1,1.61,194,156,67,1.15,Strength,19.1,4.0,4,2,33.9,426.0,Fit,Obesity,4.6,1
25,Female,42.7,1.54,200,160,68,1.09,Strength,18.3,4.2,7,2,18.0,194.6,Fit,Underweight,7.630000000000001,1
56,Male,50.6,1.64,167,135,75,0.4,Cardio,26.4,2.6,3,0,18.9,92.4,High,Normal,1.2000000000000002,0
52,Male,49.6,1.59,173,140,63,1.03,Strength,18.7,4.2,6,2,19.6,214.6,Fit,Normal,6.18,1
55,Female,97.8,1.77,167,142,64,1.1,Mixed,26.6,4.9,5,2,31.2,651.7,High,Obesity,5.5,1
25,Male,64.2,1.73,199,141,70,0.51,Yoga,22.9,3.6,3,1,21.4,54.1,Average,Normal,1.53,2
54,Male,61.1,1.56,163,149,71,1.04,HIIT,23.9,3.0,3,1,25.0,511.8,Average,Overweight,3.12,0
44,Female,57.1,1.61,179,138,64,1.14,Cardio,25.4,3.5,7,2,22.1,293.2,High,Normal,7.979999999999999,1
45,Male,71.2,1.64,175,147,81,0.59,Strength,27.2,3.7,3,0,26.4,177.0,High,Overweight,1.77,0
57,Male,67.0,1.67,163,116,59,1.14,Yoga,9.7,3.9,6,3,23.9,125.6,Athletic / Very Fit,Normal,6.84,1
51,Female,79.3,1.78,161,138,72,0.33,Mixed,29.9,3.6,3,0,25.0,155.2,High,Overweight,0.99,0
49,Male,89.2,1.75,169,136,60,1.31,Strength,8.4,4.0,5,3,29.1,488.8,Athletic / Very Fit,Overweight,6.550000000000001,1
32,Female,73.2,1.69,187,155,59,0.87,Mixed,9.5,4.0,7,2,25.8,382.1,Athletic / Very Fit,Overweight,6.09,1
34,Male,57.6,1.65,194,176,75,0.93,HIIT,20.6,3.9,4,2,21.1,431.9,Average,Normal,3.72,2
50,Female,57.0,1.5,169,142,78,0.59,Strength,19.2,3.0,2,0,25.2,141.9,Fit,Overweight,1.18,0
33,Male,110.2,1.81,188,169,60,0.56,HIIT,8.0,3.3,7,3,33.7,499.2,Athletic / Very Fit,Obesity,3.92,1
46,Female,70.2,1.64,181,156,82,0.71,Mixed,23.7,4.7,2,0,26.3,298.0,Average,Overweight,1.42,0
26,Male,82.9,1.84,188,169,64,1.4,HIIT,14.2,3.2,6,2,24.6,933.6,Athletic / Very Fit,Normal,8.399999999999999,1
50,Male,53.5,1.7,168,119,60,1.32,Yoga,13.2,4.6,5,3,18.5,115.7,Athletic / Very Fit,Normal,6.6000000000000005,1
