Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned_kcal,Fat_Category,BMI_Category,Weekly_Workout_Hours
34,Female,87.6,1.85,182,132,71,0.51,Yoga,21.0,3.8,4,1,25.7,3.0,0.5495495495,1.648648649,73.7,Average,Overweight,2.04
55,Male,50.0,1.67,163,130,68,0.38,Cardio,16.8,2.5,4,1,18.0,7.0,0.6526315789,4.568421053,86.8,Fit,Underweight,1.52
53,Female,47.7,1.46,168,140,75,0.7,Strength,25.2,3.3,2,0,22.5,6.0,0.6989247312,4.193548387,140.0,High,Normal,1.4
18,Female,61.6,1.66,199,152,66,0.85,Cardio,25.9,2.5,4,1,22.5,7.0,0.6466165414,4.526315789,237.0,High,Normal,3.4
35,Male,90.2,1.8,178,144,65,0.84,Strength,13.0,3.9,4,1,27.8,6.0,0.6991150442,4.194690265,317.8,Athletic / Very Fit,Overweight,3.36
26,Male,74.8,1.67,189,137,73,0.8,Yoga,15.5,3.6,3,1,26.8,3.0,0.5517241379,1.655172414,99.0,Fit,Overweight,2.4000000000000004
30,Male,60.5,1.83,195,150,68,0.89,Cardio,14.0,2.8,5,1,18.0,7.0,0.6456692913,4.519685039,243.4,Athletic / Very Fit,Underweight,4.45
57,Male,63.2,1.73,173,157,65,0.87,HIIT,16.0,3.5,4,2,21.2,9.5,0.8518518519,8.092592593,445.0,Fit,Normal,3.48
32,Female,47.5,1.5,190,136,71,0.43,Yoga,25.6,3.1,3,0,21.2,3.0,0.5462184874,1.638655462,33.5,High,Normal,1.29
21,Female,66.1,1.69,204,171,72,1.03,Mixed,26.8,3.9,3,0,23.1,8.0,0.75,6.0,408.5,High,Normal,3.09
50,Female,57.3,1.71,172,157,73,0.69,HIIT,30.7,3.6,2,0,19.6,9.5,0.8484848485,8.060606061,318.7,Very High,Normal,1.38
41,Male,82.5,1.79,182,140,62,0.85,Cardio,12.8,2.9,4,2,25.8,7.0,0.65,4.55,319.1,Athletic / Very Fit,Overweight,3.4
53,Female,73.6,1.86,171,156,73,0.76,HIIT,27.7,3.4,3,0,21.2,9.5,0.8469387755,8.045918367,450.1,High,Normal,2.2800000000000002
58,Female,82.6,1.77,165,134,76,0.63,Cardio,26.0,3.1,2,0,26.4,7.0,0.6516853933,4.561797753,237.4,High,Overweight,1.26
27,Male,71.3,1.72,195,144,82,0.53,Yoga,29.0,3.9,3,0,24.0,3.0,0.5486725664,1.646017699,62.2,High,Normal,1.59
53,Female,61.4,1.75,168,144,74,0.75,Mixed,25.2,4.2,3,1,20.1,8.0,0.7446808511,5.957446809,274.3,High,Normal,2.25
37,Female,81.8,1.66,181,142,68,0.57,Cardio,25.8,3.2,5,1,29.6,7.0,0.6548672566,4.584070796,213.7,High,Overweight,2.8499999999999996
58,Male,69.8,1.53,165,132,72,0.52,Cardio,26.4,2.1,3,0,29.7,7.0,0.6451612903,4.516129032,163.9,High,Overweight,1.56
28,Female,71.4,1.68,194,160,61,0.83,Mixed,17.2,4.8,5,1,25.2,8.0,0.7443609023,5.954887218,352.9,Fit,Overweight,4.1499999999999995
29,Male,67.9,1.72,186,149,62,1.18,Strength,21.9,4.0,4,2,23.0,6.0,0.7016129032,4.209677419,337.3,Average,Normal,4.72
35,Male,48.1,1.56,191,171,60,0.83,HIIT,12.9,2.9,6,2,19.8,9.5,0.8473282443,8.049618321,321.4,Athletic / Very Fit,Normal,4.9799999999999995
47,Female,92.9,1.81,178,147,75,0.72,Strength,30.7,3.7,2,0,28.3,6.0,0.6990291262,4.194174757,280.5,Very High,Overweight,1.44
54,Female,86.5,1.78,167,153,73,1.06,HIIT,23.0,3.6,6,2,27.3,9.5,0.8510638298,8.085106383,741.3,Average,Overweight,6.36
37,Female,49.4,1.54,189,172,73,0.89,HIIT,21.8,3.2,2,0,20.7,9.5,0.8534482759,8.107758621,356.5,Average,Normal,1.78
42,Male,70.1,1.82,182,163,58,1.0,HIIT,14.0,3.0,4,2,21.3,9.5,0.8467741935,8.044354839,563.9,Athletic / Very Fit,Normal,4.0
29,Male,70.2,1.65,189,158,64,1.13,Mixed,9.0,4.2,7,2,25.8,8.0,0.752,6.016,477.2,Athletic / Very Fit,Overweight,7.909999999999999
38,Female,49.5,1.6,173,147,68,0.94,Mixed,25.6,4.7,4,1,19.3,8.0,0.7523809524,6.019047619,280.1,High,Normal,3.76
42,Female,68.7,1.79,169,138,81,0.46,Cardio,36.3,2.3,2,0,21.5,7.0,0.6477272727,4.534090909,143.3,Very High,Normal,0.92
28,Male,55.7,1.67,198,163,56,0.88,Mixed,17.5,4.2,7,2,19.8,8.0,0.7535211268,6.028169014,295.5,Fit,Normal,6.16
26,Female,69.8,1.87,194,175,70,0.39,HIIT,28.7,2.7,2,0,20.0,9.5,0.8467741935,8.044354839,219.0,High,Normal,0.78
42,Female,53.7,1.59,176,126,64,1.02,Yoga,19.9,3.8,7,3,21.1,3.0,0.5535714286,1.660714286,91.0,Fit,Normal,7.140000000000001
52,Male,62.7,1.51,165,127,57,0.96,Cardio,18.1,3.2,7,2,27.6,7.0,0.6481481481,4.537037037,273.1,Fit,Overweight,6.72
49,Female,49.1,1.65,171,135,68,1.04,Cardio,18.7,3.3,5,2,18.0,7.0,0.6504854369,4.553398058,232.5,Fit,Underweight,5.2
31,Female,79.6,1.76,194,161,62,1.29,Mixed,22.9,4.8,6,2,25.7,8.0,0.75,6.0,616.1,Average,Overweight,7.74
18,Female,63.1,1.59,198,180,80,0.56,HIIT,25.3,3.1,2,0,25.0,9.5,0.8474576271,8.050847458,284.5,High,Overweight,1.12
34,Female,66.7,1.55,186,129,60,0.87,Yoga,17.7,4.3,7,3,27.9,3.0,0.5476190476,1.642857143,95.3,Fit,Overweight,6.09
42,Male,72.6,1.7,191,158,59,1.41,Mixed,12.2,4.5,7,3,25.0,8.0,0.75,6.0,614.2,Athletic / Very Fit,Overweight,9.87
25,Male,52.9,1.53,204,158,73,1.01,Cardio,16.4,3.5,5,1,22.5,7.0,0.6488549618,4.541984733,242.7,Fit,Normal,5.05
22,Male,60.7,1.71,187,150,65,0.92,Strength,15.9,3.7,5,2,20.7,6.0,0.6967213115,4.180327869,233.4,Fit,Normal,4.6000000000000005
22,Male,75.8,1.65,189,156,59,0.7,Mixed,12.1,3.9,7,2,28.0,8.0,0.7461538462,5.969230769,316.7,Athletic / Very Fit,Overweight,4.8999999999999995
58,Female,77.7,1.73,171,133,62,0.99,Cardio,19.1,3.1,6,2,26.0,7.0,0.6513761468,4.559633028,350.7,Fit,Overweight,5.9399999999999995
52,Female,52.4,1.54,172,136,67,0.51,Cardio,21.2,2.9,3,0,22.0,7.0,0.6571428571,4.6,122.9,Average,Normal,1.53
36,Female,90.5,1.81,184,149,66,1.03,Strength,27.0,4.2,5,1,27.6,6.0,0.7033898305,4.220338983,393.4,High,Overweight,5.15
40,Female,61.3,1.66,183,125,55,1.45,Yoga,20.4,4.4,6,2,22.2,3.0,0.546875,1.640625,145.8,Average,Normal,8.7
26,Male,74.0,1.76,192,163,77,1.06,Mixed,13.9,4.8,6,2,24.0,8.0,0.747826087,5.982608696,469.3,Athletic / Very Fit,Normal,6.36
47,Female,68.1,1.78,170,140,70,0.89,Strength,19.0,3.4,5,1,21.6,6.0,0.7,4.2,254.6,Fit,Normal,4.45
33,Female,64.0,1.56,191,149,73,0.88,Cardio,22.8,3.0,4,1,26.1,7.0,0.6440677966,4.508474576,253.9,Average,Overweight,3.52
50,Male,62.6,1.77,170,141,56,1.25,Mixed,12.0,4.2,7,3,20.0,8.0,0.7456140351,5.964912281,466.8,Athletic / Very Fit,Normal,8.75
19,Male,53.9,1.54,205,159,73,0.52,Cardio,20.2,2.6,3,1,22.8,7.0,0.6515151515,4.560606061,127.8,Average,Normal,1.56
31,Male,50.9,1.54,186,151,69,0.84,Strength,17.8,3.2,5,2,21.4,6.0,0.7008547009,4.205128205,179.8,Fit,Normal,4.2
18,Female,88.2,1.88,205,185,75,0.77,HIIT,23.5,3.8,3,1,25.1,9.5,0.8461538462,8.038461538,545.9,Average,Overweight,2.31
43,Male,82.0,1.79,179,163,75,0.56,HIIT,29.8,3.3,2,0,25.6,9.5,0.8461538462,8.038461538,369.1,High,Overweight,1.12
42,Female,69.8,1.89,171,157,75,0.85,HIIT,17.8,3.5,4,1,19.6,9.5,0.8541666667,8.114583333,481.4,Fit,Normal,3.4
33,Female,69.2,1.64,194,175,62,0.92,HIIT,23.0,3.7,4,2,25.6,9.5,0.8560606061,8.132575758,517.8,Average,Overweight,3.68
32,Male,51.7,1.69,181,151,62,0.88,Mixed,12.2,4.9,7,3,18.1,8.0,0.7478991597,5.983193277,272.2,Athletic / Very Fit,Underweight,6.16
43,Male,98.4,1.73,184,167,75,0.63,HIIT,24.3,3.4,2,0,32.8,9.5,0.8440366972,8.018348624,497.1,Average,Obesity,1.26
33,Male,61.9,1.68,189,169,55,1.51,HIIT,9.2,4.0,7,3,22.0,9.5,0.8507462687,8.082089552,755.4,Athletic / Very Fit,Normal,10.57
31,Female,72.7,1.61,192,159,61,0.69,Mixed,32.3,3.5,4,1,28.2,8.0,0.7480916031,5.984732824,300.2,Very High,Overweight,2.76
46,Female,62.7,1.59,172,142,74,0.68,Strength,34.4,3.6,2,0,24.8,6.0,0.693877551,4.163265306,177.5,Very High,Normal,1.36
41,Female,72.3,1.7,177,126,64,1.32,Yoga,23.4,4.9,7,2,25.0,3.0,0.5486725664,1.646017699,157.1,Average,Overweight,9.24
32,Male,47.9,1.57,188,154,74,1.03,Strength,18.4,4.0,3,0,19.3,6.0,0.701754386,4.210526316,207.7,Fit,Normal,3.09
36,Female,67.5,1.57,178,149,65,1.09,Mixed,17.4,4.8,6,3,27.4,8.0,0.7433628319,5.946902655,437.5,Fit,Overweight,6.540000000000001
25,Female,71.5,1.72,198,163,82,0.71,Strength,26.1,3.4,3,0,24.2,6.0,0.6982758621,4.189655172,212.7,High,Normal,2.13
51,Female,72.2,1.67,167,152,68,0.84,HIIT,21.2,3.3,4,2,25.9,9.5,0.8484848485,8.060606061,488.9,Average,Overweight,3.36
19,Female,74.4,1.77,190,174,78,0.65,HIIT,24.7,2.9,3,0,23.6,9.5,0.8571428571,8.142857143,393.8,Average,Normal,1.9500000000000002
44,Male,65.7,1.64,185,158,75,0.42,Mixed,29.7,3.6,2,0,24.5,8.0,0.7545454545,6.036363636,166.6,High,Normal,0.84
27,Female,53.8,1.62,194,141,76,0.55,Yoga,31.1,3.9,3,0,20.5,3.0,0.5508474576,1.652542373,48.9,Very High,Normal,1.6500000000000001
52,Male,69.4,1.72,170,155,72,1.15,HIIT,17.5,3.9,4,1,23.4,9.5,0.8469387755,8.045918367,642.1,Fit,Normal,4.6
40,Male,57.1,1.6,177,129,71,1.12,Yoga,25.6,3.8,5,1,22.3,3.0,0.5471698113,1.641509434,105.0,High,Normal,5.6000000000000005
25,Female,55.2,1.61,197,179,78,0.85,HIIT,23.8,2.9,2,0,21.2,9.5,0.8487394958,8.06302521,378.3,Average,Normal,1.7
45,Female,64.3,1.62,179,153,75,0.6,Mixed,35.3,4.0,3,0,24.5,8.0,0.75,6.0,231.5,Very High,Normal,1.7999999999999998
40,Male,70.1,1.66,173,136,68,0.98,Cardio,23.3,3.3,4,1,25.5,7.0,0.6476190476,4.533333333,311.4,Average,Overweight,3.92
21,Female,86.2,1.86,202,155,66,1.24,Cardio,20.8,3.1,5,2,25.0,7.0,0.6544117647,4.580882353,489.6,Average,Overweight,6.2
31,Male,56.1,1.54,184,128,59,1.26,Yoga,9.7,4.5,7,3,23.6,3.0,0.552,1.656,117.1,Athletic / Very Fit,Normal,8.82
59,Female,84.0,1.81,155,135,77,0.47,Mixed,23.7,3.4,4,1,25.6,8.0,0.7435897436,5.948717949,234.9,Average,Overweight,1.88
46,Female,76.8,1.75,170,134,68,0.73,Cardio,29.0,3.1,3,1,25.0,7.0,0.6470588235,4.529411765,253.9,High,Overweight,2.19
18,Male,82.3,1.84,205,146,74,1.02,Yoga,11.7,4.5,7,3,24.4,3.0,0.5496183206,1.648854962,138.4,Athletic / Very Fit,Normal,7.140000000000001
21,Female,89.0,1.9,203,183,68,1.1,HIIT,15.8,3.9,7,3,24.7,9.5,0.8518518519,8.092592593,792.3,Fit,Normal,7.700000000000001
49,Male,95.5,1.82,171,156,69,0.26,HIIT,22.7,2.3,2,0,28.7,9.5,0.8529411765,8.102941176,201.2,Average,Overweight,0.52
50,Male,60.3,1.77,179,148,76,0.56,Strength,22.5,3.0,5,1,19.2,6.0,0.6990291262,4.194174757,141.6,Average,Normal,2.8000000000000003
43,Female,54.5,1.55,172,145,64,0.66,Mixed,14.4,4.3,5,2,22.7,8.0,0.75,6.0,215.8,Athletic / Very Fit,Normal,3.3000000000000003
34,Male,61.8,1.56,181,141,68,1.11,Cardio,21.4,3.6,7,2,25.4,7.0,0.6460176991,4.522123894,310.2,Average,Overweight,7.7700000000000005
56,Female,53.0,1.72,159,146,73,1.47,HIIT,17.3,3.8,7,2,18.0,9.5,0.8488372093,8.063953488,628.3,Fit,Underweight,10.29
40,Female,67.3,1.51,189,146,66,0.5,Cardio,24.2,2.4,3,1,29.5,7.0,0.6504065041,4.552845528,153.2,Average,Overweight,1.5
49,Female,75.9,1.74,175,127,68,0.87,Yoga,26.1,3.8,3,1,25.0,3.0,0.5514018692,1.654205607,109.2,High,Overweight,2.61
32,Male,59.8,1.47,184,144,69,0.86,Cardio,22.8,2.8,6,2,27.8,7.0,0.652173913,4.565217391,234.8,Average,Overweight,5.16
30,Female,91.8,1.8,187,136,73,0.71,Yoga,30.7,3.7,2,0,28.5,3.0,0.5526315789,1.657894737,108.1,Very High,Overweight,1.42
19,Female,69.6,1.65,202,167,59,0.82,Mixed,19.0,3.9,3,1,25.6,8.0,0.7552447552,6.041958042,344.8,Fit,Overweight,2.46
36,Male,51.6,1.69,178,147,75,0.74,Strength,25.5,3.4,5,1,18.0,6.0,0.6990291262,4.194174757,160.2,High,Underweight,3.7
41,Male,63.4,1.61,178,161,67,1.01,HIIT,8.0,3.0,4,2,24.6,9.5,0.8468468468,8.045045045,515.2,Athletic / Very Fit,Normal,4.04
41,Male,55.2,1.49,174,158,70,0.63,HIIT,19.6,3.3,3,1,24.8,9.5,0.8461538462,8.038461538,279.5,Fit,Normal,1.8900000000000001
28,Male,63.9,1.8,192,174,71,0.91,HIIT,20.5,3.9,4,1,19.7,9.5,0.8512396694,8.08677686,470.2,Average,Normal,3.64
39,Female,59.2,1.81,185,140,85,0.93,Yoga,23.4,4.4,3,0,18.0,3.0,0.55,1.65,90.8,Average,Underweight,2.79
32,Female,69.9,1.64,197,178,70,1.32,HIIT,13.9,3.7,5,2,25.8,9.5,0.8503937008,8.078740157,745.4,Athletic / Very Fit,Overweight,6.6000000000000005
27,Female,57.9,1.75,185,154,61,1.0,Mixed,23.5,4.4,5,2,19.0,8.0,0.75,6.0,347.4,Average,Normal,5.0
58,Female,86.8,1.64,165,130,66,1.17,Cardio,16.7,3.6,7,2,32.2,7.0,0.6464646465,4.525252525,459.6,Fit,Obesity,8.19
44,Male,73.2,1.71,179,135,81,0.51,Yoga,21.6,3.3,2,0,25.1,3.0,0.5510204082,1.653061224,61.7,Average,Overweight,1.02
26,Male,90.7,1.76,193,158,76,0.85,Strength,20.4,3.6,4,1,29.4,6.0,0.7008547009,4.205128205,324.2,Average,Overweight,3.4
45,Female,72.7,1.74,172,141,67,0.6,Strength,25.3,3.0,3,0,24.1,6.0,0.7047619048,4.228571429,184.5,High,Normal,1.7999999999999998
18,Male,88.9,1.81,199,158,62,1.02,Strength,16.6,3.8,5,2,27.0,6.0,0.700729927,4.204379562,381.2,Fit,Overweight,5.1
34,Male,72.6,1.73,177,139,69,0.68,Cardio,31.2,2.9,2,0,24.2,7.0,0.6481481481,4.537037037,224.0,Very High,Normal,1.36
48,Male,79.4,1.68,176,138,68,1.1,Cardio,15.8,3.4,6,2,28.0,7.0,0.6481481481,4.537037037,396.3,Fit,Overweight,6.6000000000000005
27,Male,46.3,1.6,189,171,70,0.73,HIIT,23.8,3.4,2,0,18.0,9.5,0.8487394958,8.06302521,272.5,Average,Underweight,1.46
54,Male,73.4,1.63,158,130,78,0.7,Cardio,26.6,3.0,4,1,27.6,7.0,0.65,4.55,233.8,High,Overweight,2.8
46,Female,82.7,1.76,176,161,81,0.67,HIIT,27.8,3.2,2,0,26.7,9.5,0.8421052632,8.0,443.3,High,Overweight,1.34
35,Female,54.7,1.53,187,157,69,0.76,Mixed,27.2,4.6,3,1,23.4,8.0,0.7457627119,5.966101695,248.0,High,Normal,2.2800000000000002
55,Male,71.7,1.79,169,132,64,0.83,Cardio,21.3,3.2,5,1,22.4,7.0,0.6476190476,4.533333333,269.8,Average,Normal,4.1499999999999995
56,Male,62.2,1.65,173,146,66,0.7,Mixed,17.7,4.0,3,1,22.8,8.0,0.7476635514,5.981308411,260.4,Fit,Normal,2.0999999999999996
23,Female,64.2,1.6,197,161,77,0.56,Strength,21.8,3.1,3,0,25.1,6.0,0.7,4.2,151.0,Average,Overweight,1.6800000000000002
57,Female,71.1,1.57,162,141,79,0.25,Mixed,27.9,3.1,3,0,28.9,8.0,0.7469879518,5.975903614,106.2,High,Overweight,0.75
29,Male,66.8,1.75,189,152,65,1.28,Strength,18.4,4.1,7,2,21.9,6.0,0.7016129032,4.209677419,359.9,Fit,Normal,8.96
31,Male,50.7,1.68,188,168,55,1.13,HIIT,16.8,4.2,7,3,18.0,9.5,0.8496240602,8.071428571,462.4,Fit,Underweight,7.909999999999999
27,Male,114.8,1.84,189,135,68,1.28,Yoga,16.0,4.7,6,2,33.9,3.0,0.5537190083,1.661157025,244.1,Fit,Obesity,7.68
37,Female,64.4,1.55,181,149,55,1.21,Mixed,19.4,5.5,7,3,26.7,8.0,0.746031746,5.968253968,465.1,Fit,Overweight,8.469999999999999
32,Male,59.0,1.62,184,126,55,1.23,Yoga,11.0,4.4,7,3,22.4,3.0,0.5503875969,1.651162791,119.8,Athletic / Very Fit,Normal,8.61
48,Male,80.3,1.67,167,125,75,1.16,Yoga,17.4,4.4,4,1,28.8,3.0,0.5434782609,1.630434783,151.9,Fit,Overweight,4.64
24,Male,71.4,1.6,205,183,59,1.23,HIIT,16.3,3.4,7,2,27.7,9.5,0.8493150685,8.068493151,708.6,Fit,Overweight,8.61
58,Male,73.3,1.68,169,140,71,0.42,Strength,22.9,3.0,4,1,26.0,6.0,0.7040816327,4.224489796,130.1,Average,Overweight,1.68
27,Male,64.7,1.71,184,141,60,1.51,Cardio,15.1,3.3,7,3,22.1,7.0,0.6532258065,4.572580645,446.7,Fit,Normal,10.57
27,Male,79.7,1.73,195,175,66,0.57,HIIT,26.1,3.3,3,1,26.7,9.5,0.8449612403,8.027131783,364.7,High,Overweight,1.71
56,Male,95.0,1.83,164,120,66,1.07,Yoga,18.5,4.2,7,2,28.4,3.0,0.5510204082,1.653061224,168.0,Fit,Overweight,7.49
45,Male,43.2,1.55,176,140,72,0.81,Cardio,31.3,2.6,2,0,18.0,7.0,0.6538461538,4.576923077,160.2,Very High,Underweight,1.62
47,Female,73.1,1.71,166,132,70,0.84,Cardio,28.1,3.0,3,1,24.9,7.0,0.6458333333,4.520833333,277.6,High,Normal,2.52
54,Female,65.7,1.62,157,129,63,0.8,Strength,13.2,3.5,5,2,25.2,6.0,0.7021276596,4.212765957,221.4,Athletic / Very Fit,Overweight,4.0
20,Female,74.4,1.72,200,142,72,0.75,Yoga,32.0,4.0,3,0,25.1,3.0,0.546875,1.640625,91.5,Very High,Overweight,2.25
32,Male,71.8,1.72,186,169,72,0.59,HIIT,29.3,3.6,2,0,24.2,9.5,0.850877193,8.083333333,342.4,High,Normal,1.18
38,Female,71.9,1.58,179,144,61,1.31,Strength,21.9,4.0,6,2,28.7,6.0,0.7033898305,4.220338983,397.5,Average,Overweight,7.86
54,Female,58.5,1.59,165,152,79,0.71,HIIT,29.4,3.1,2,0,23.2,9.5,0.8488372093,8.063953488,334.9,High,Normal,1.42
29,Female,71.9,1.73,194,162,68,0.91,Mixed,24.7,4.1,4,1,24.0,8.0,0.746031746,5.968253968,390.5,Average,Normal,3.64
21,Female,71.5,1.68,203,141,64,0.92,Yoga,19.5,4.2,5,1,25.3,3.0,0.5539568345,1.661870504,109.3,Fit,Overweight,4.6000000000000005
26,Female,64.0,1.66,189,137,73,0.79,Yoga,21.9,3.5,3,0,23.3,3.0,0.5517241379,1.655172414,83.7,Average,Normal,2.37
56,Male,56.3,1.75,160,133,72,0.59,Strength,21.4,3.2,3,0,18.5,6.0,0.6931818182,4.159090909,138.2,Average,Normal,1.77
59,Female,76.4,1.75,162,146,58,1.4,HIIT,23.1,4.5,5,3,24.9,9.5,0.8461538462,8.038461538,859.8,Average,Normal,7.0
45,Male,65.9,1.63,181,145,79,1.07,Cardio,30.2,3.6,3,0,24.9,7.0,0.6470588235,4.529411765,319.4,Very High,Normal,3.21
40,Male,57.3,1.59,179,147,72,0.89,Strength,26.0,3.5,3,0,22.5,6.0,0.7009345794,4.205607477,214.5,High,Normal,2.67
57,Female,56.7,1.55,164,123,73,0.71,Yoga,28.5,3.8,2,0,23.5,3.0,0.5494505495,1.648351648,66.4,High,Normal,1.42
39,Male,51.0,1.68,174,131,78,0.61,Yoga,30.1,3.6,3,0,18.0,3.0,0.5520833333,1.65625,51.5,Very High,Underweight,1.83
41,Female,68.2,1.54,168,134,72,0.75,Cardio,24.0,3.1,3,1,28.8,7.0,0.6458333333,4.520833333,231.2,Average,Overweight,2.25
43,Male,78.8,1.69,189,171,72,0.53,HIIT,35.3,3.6,3,0,27.6,9.5,0.8461538462,8.038461538,335.7,Very High,Overweight,1.59
47,Male,60.5,1.8,174,130,75,1.0,Yoga,20.8,4.1,3,1,18.6,3.0,0.5555555556,1.666666667,100.8,Average,Normal,3.0
50,Female,57.6,1.64,165,136,70,0.95,Strength,21.6,3.3,5,2,21.3,6.0,0.6947368421,4.168421053,228.1,Average,Normal,4.75
33,Male,78.8,1.63,176,161,74,0.76,HIIT,16.6,3.4,3,1,29.8,9.5,0.8529411765,8.102941176,485.3,Fit,Overweight,2.2800000000000002
39,Male,68.5,1.88,188,171,72,0.43,HIIT,16.8,2.2,4,1,19.4,9.5,0.8534482759,8.107758621,238.8,Fit,Normal,1.72
35,Male,86.9,1.83,180,128,64,1.2,Yoga,18.9,4.1,7,2,25.9,3.0,0.5517241379,1.655172414,172.6,Fit,Overweight,8.4
24,Male,56.7,1.6,191,157,55,1.34,Mixed,16.5,4.5,5,3,22.0,8.0,0.75,6.0,455.9,Fit,Normal,6.7
43,Male,73.6,1.69,173,140,63,0.91,Strength,17.3,3.8,5,1,25.6,6.0,0.7,4.2,281.3,Fit,Overweight,4.55
25,Male,71.0,1.71,196,141,75,0.69,Yoga,30.8,3.8,2,0,24.2,3.0,0.5454545455,1.636363636,80.2,Very High,Normal,1.38
23,Male,66.1,1.7,200,161,70,1.03,Strength,25.6,3.7,5,1,22.9,6.0,0.7,4.2,285.9,High,Normal,5.15
47,Male,88.5,1.86,172,125,69,0.57,Yoga,14.1,3.9,4,1,25.6,3.0,0.5436893204,1.631067961,82.3,Athletic / Very Fit,Overweight,2.28
56,Female,62.8,1.69,159,138,74,0.35,Mixed,33.0,3.7,2,0,22.0,8.0,0.7529411765,6.023529412,132.4,Very High,Normal,0.7
40,Male,52.2,1.7,191,175,82,0.58,HIIT,24.7,3.1,3,0,18.0,9.5,0.8532110092,8.105504587,245.4,Average,Underweight,1.7399999999999998
49,Female,62.1,1.75,169,143,68,1.2,Mixed,14.3,4.4,7,3,20.3,8.0,0.7425742574,5.940594059,442.7,Athletic / Very Fit,Normal,8.4
39,Female,64.1,1.8,181,145,59,1.14,Strength,17.6,3.7,7,2,19.8,6.0,0.7049180328,4.229508197,309.1,Fit,Normal,7.9799999999999995
59,Male,56.6,1.77,153,142,76,0.54,HIIT,26.1,3.1,3,0,18.0,9.5,0.8571428571,8.142857143,248.9,High,Underweight,1.62
26,Male,76.6,1.73,197,140,70,0.6,Yoga,18.6,3.2,3,1,25.5,3.0,0.5511811024,1.653543307,76.0,Fit,Overweight,1.7999999999999998
48,Female,54.1,1.52,177,153,78,0.69,Mixed,37.2,4.5,2,0,23.3,8.0,0.7575757576,6.060606061,226.2,Very High,Normal,1.38
24,Female,67.6,1.63,192,165,84,0.7,Mixed,25.8,4.0,2,0,25.4,8.0,0.75,6.0,283.9,High,Overweight,1.4
26,Female,81.0,1.76,185,138,81,0.95,Yoga,34.1,4.1,3,1,26.1,3.0,0.5480769231,1.644230769,126.5,Very High,Overweight,2.8499999999999996
30,Male,78.6,1.71,188,137,74,0.74,Yoga,23.0,3.8,3,1,27.0,3.0,0.5526315789,1.657894737,96.4,Average,Overweight,2.2199999999999998
20,Male,79.6,1.76,205,169,60,1.25,Mixed,14.9,4.8,7,3,25.6,8.0,0.7517241379,6.013793103,598.4,Athletic / Very Fit,Overweight,8.75
52,Male,70.1,1.87,165,134,63,0.63,Strength,20.9,3.3,5,2,20.1,6.0,0.6960784314,4.176470588,184.4,Average,Normal,3.15
50,Female,64.2,1.56,183,158,85,0.62,Mixed,27.8,3.8,3,0,26.3,8.0,0.7448979592,5.959183673,237.2,High,Overweight,1.8599999999999999
38,Male,80.1,1.79,179,152,71,0.96,Mixed,27.4,4.3,3,0,24.9,8.0,0.75,6.0,461.4,High,Normal,2.88
48,Male,88.9,1.65,163,136,74,0.92,Strength,25.2,3.8,5,1,32.8,6.0,0.6966292135,4.179775281,341.9,High,Obesity,4.6000000000000005
51,Male,75.6,1.77,166,125,74,0.43,Yoga,33.4,3.1,2,0,24.0,3.0,0.5543478261,1.663043478,54.1,Very High,Normal,0.86
49,Male,71.7,1.68,162,131,58,0.81,Strength,20.3,3.4,4,2,25.5,6.0,0.7019230769,4.211538462,244.6,Average,Overweight,3.24
52,Female,84.6,1.89,164,140,84,0.74,Strength,29.3,3.0,3,0,23.6,6.0,0.7,4.2,262.9,High,Normal,2.2199999999999998
32,Male,69.4,1.69,190,171,66,0.83,HIIT,24.3,3.1,2,0,24.2,9.5,0.8467741935,8.044354839,463.4,Average,Normal,1.66
49,Male,62.5,1.62,169,141,59,0.54,Mixed,23.0,4.1,3,1,23.9,8.0,0.7454545455,5.963636364,201.3,Average,Normal,1.62
23,Female,66.0,1.72,203,165,79,0.31,Strength,31.9,2.8,2,0,22.3,6.0,0.6935483871,4.161290323,85.1,Very High,Normal,0.62
38,Male,72.5,1.71,179,141,68,0.63,Cardio,17.0,2.4,4,1,24.7,7.0,0.6576576577,4.603603604,210.3,Fit,Normal,2.52
50,Female,85.2,1.79,163,137,62,1.45,Mixed,17.5,4.8,7,3,26.5,8.0,0.7425742574,5.940594059,733.9,Fit,Overweight,10.15
49,Female,66.4,1.72,172,134,65,1.21,Cardio,27.1,3.3,6,2,22.3,7.0,0.6448598131,4.514018692,362.7,High,Normal,7.26
36,Male,98.7,1.9,183,143,68,0.85,Cardio,15.1,3.1,5,2,27.3,7.0,0.652173913,4.565217391,383.0,Fit,Overweight,4.25
50,Female,74.8,1.67,170,139,69,1.07,Strength,21.9,4.1,5,1,26.9,6.0,0.6930693069,4.158415842,332.8,Average,Overweight,5.3500000000000005
45,Male,57.1,1.67,169,136,75,0.72,Cardio,18.7,2.5,4,1,20.5,7.0,0.6489361702,4.542553191,186.8,Fit,Normal,2.88
48,Female,52.8,1.62,173,131,80,0.88,Yoga,25.6,3.8,2,0,20.1,3.0,0.5483870968,1.64516129,76.4,High,Normal,1.76
